,Image.ID,area_necrosis,area_total_cross_section,convex_hull_area_necrosis,convex_hull_area_total_cross_section,solidity_necrosis,solidity_total_cross_section,perimeter_necrosis,perimeter_total_cross_section,width_necrosis,width_total_cross_section,height_necrosis,height_total_cross_section,longest_path_necrosis,longest_path_total_cross_section,convex_hull_vertices_necrosis,convex_hull_vertices_total_cross_section,ellipse_major_axis_necrosis,ellipse_major_axis_total_cross_section,ellipse_minor_axis_necrosis,ellipse_minor_axis_total_cross_section,ellipse_angle_necrosis,ellipse_angle_total_cross_section,ellipse_eccentricity_necrosis,ellipse_eccentricity_total_cross_section,percent_necrosis,necrotic_area_fraction,necrotic_width_fraction
760,2339706_Root1_image2_1_2021-11-16-09-46-16,NA,149644,NA,150397.5,NA,0.994989943,NA,1478.153452,NA,450,NA,421,NA,3226,NA,77,NA,467.9298706,NA,405.5865784,NA,58.02522659,NA,0.498711796,NA,NA,NA
761,2339706_Root1_image3_1_2021-11-16-09-46-28,NA,163851,NA,166690.5,NA,0.982965436,NA,1597.734186,NA,462,NA,463,NA,3387,NA,67,NA,474.2789917,NA,441.4398193,NA,55.45552063,NA,0.365631228,NA,NA,NA
762,2339707_Root1_image1_1_2021-11-16-09-46-53,NA,153361,NA,154128.5,NA,0.995020389,NA,1514.170696,NA,416,NA,452,NA,3373,NA,72,NA,461.1919861,NA,422.984436,NA,171.7110291,NA,0.398531183,NA,NA,NA
763,2339707_Root1_image2_1_2021-11-16-09-47-08,NA,119986,NA,120957.5,NA,0.991968253,NA,1349.099629,NA,415,NA,362,NA,3009,NA,65,NA,427.9174194,NA,355.9924927,NA,68.89077759,NA,0.554897574,NA,NA,NA
764,2339707_Root2_image1_1_2021-11-16-09-47-34,NA,162398,NA,163236,NA,0.994866329,NA,1563.62654,NA,447,NA,445,NA,3112,NA,71,NA,456.9598389,NA,451.0064087,NA,62.58813477,NA,0.160894223,NA,NA,NA
765,2339707_Root2_image2_1_2021-11-16-09-47-45,NA,174625,NA,175524,NA,0.994878193,NA,1596.378847,NA,483,NA,458,NA,3561,NA,80,NA,492.4680786,NA,449.9954834,NA,64.13345337,NA,0.406264241,NA,NA,NA
766,2339707_Root2_image3_1_2021-11-16-09-47-56,NA,154610,NA,155678.5,NA,0.993136496,NA,1498.964634,NA,469,NA,423,NA,3432,NA,67,NA,472.4728088,NA,415.6263733,NA,64.77352142,NA,0.475560237,NA,NA,NA
767,2339707_Root3_image2_1_2021-11-16-09-48-22,NA,191378,NA,193858,NA,0.987207131,NA,1733.023509,NA,528,NA,455,NA,3684,NA,54,NA,533.8913574,NA,454.6154785,NA,99.75469971,NA,0.524333349,NA,NA,NA
768,2339707_Root4_image1_1_2021-11-16-09-48-51,NA,127303,NA,127955,NA,0.994904459,NA,1363.827551,NA,418,NA,374,NA,2915,NA,67,NA,434.6528015,NA,372.9905396,NA,110.7623444,NA,0.513425047,NA,NA,NA
769,2339707_Root4_image2_1_2021-11-16-09-49-16,NA,117795,NA,121120.5,NA,0.972543872,NA,1383.484405,NA,420,NA,391,NA,2996,NA,51,NA,422.4813538,NA,358.3370667,NA,65.55926514,NA,0.529720122,NA,NA,NA
770,2339707_Root5_image2_1_2021-11-16-09-50-25,NA,145251,NA,145518.5,NA,0.998161746,NA,1445.7098,NA,431,NA,428,NA,3164,NA,86,NA,462.8834839,NA,397.7149658,NA,134.6533508,NA,0.511620005,NA,NA,NA
771,2339707_Root5_image3_1_2021-11-16-09-50-39,NA,147375,NA,148518.5,NA,0.992300622,NA,1471.065139,NA,454,NA,422,NA,3452,NA,70,NA,468.7968445,NA,399.0211792,NA,56.76465988,NA,0.524906132,NA,NA,NA
772,2339709_Root1_image2_1_2021-11-16-09-51-24,NA,111376,NA,111637,NA,0.997662065,NA,1258.070191,NA,355,NA,394,NA,2685,NA,78,NA,396.2625427,NA,356.6164551,NA,4.483237267,NA,0.435993222,NA,NA,NA
773,2339712_Root2_image1_1_2021-11-14-11-03-14,NA,112900,NA,113556.5,NA,0.994218737,NA,1297.785921,NA,353,NA,400,NA,2739,NA,65,NA,405.1388855,NA,353.743988,NA,6.918945313,NA,0.487465011,NA,NA,NA
774,2339713_Root1_image3_1_2021-11-14-11-04-45,NA,122483,NA,122642.5,NA,0.998699472,NA,1319.7098,NA,411,NA,385,NA,2906,NA,73,NA,415.8217163,NA,374.4479065,NA,61.8712616,NA,0.434853765,NA,NA,NA
775,2339720_Root1_image1_1_2021-11-14-11-16-35,NA,157618,NA,158552,NA,0.994109188,NA,1514.420477,NA,436,NA,470,NA,3383,NA,65,NA,479.8416138,NA,417.5343933,NA,158.1428223,NA,0.492786165,NA,NA,NA
776,2339720_Root1_image2_1_2021-11-14-11-17-32,NA,119845,NA,120088,NA,0.997976484,NA,1301.526035,NA,371,NA,408,NA,2940,NA,82,NA,408.5434875,NA,371.7113647,NA,171.7922058,NA,0.414947662,NA,NA,NA
777,2339720_Root2_image1_1_2021-11-14-11-18-05,NA,145621,NA,146180,NA,0.996175947,NA,1453.7098,NA,407,NA,448,NA,3156,NA,75,NA,451.0685425,NA,409.5577393,NA,2.546765327,NA,0.419030206,NA,NA,NA
778,2339742_Root1_image1_1_2021-11-14-12-21-14,NA,1215028,NA,1237847.5,NA,0.981565177,NA,4512.006599,NA,1288,NA,1212,NA,9144,NA,70,NA,1315.378418,NA,1176.523804,NA,64.58358002,NA,0.447192947,NA,NA,NA
779,2339742_Root1_image2_1_2021-11-14-12-21-50,NA,829444,NA,843496,NA,0.983340763,NA,3808.83799,NA,1123,NA,947,NA,8006,NA,77,NA,1125.628784,NA,937.4241333,NA,97.80648804,NA,0.553573344,NA,NA,NA
780,2339742_Root1_image3_1_2021-11-14-12-22-11,29384,558132,132585,593868.5,0.221623864,0.93982422,3587.462918,3949.433882,436,898,637,819,4740,6434,21,52,818.8847656,916.9336548,220.549881,768.6860352,30.99211884,76.77186584,0.963048069,0.54517477,5.264704407,0.237551332,0.89306872
781,2339743_Root1_image1_1_2021-11-14-12-23-00,38549,2242333,228458.5,2366073,0.168735241,0.947702374,4994.35783,8747.287029,564,1887,845,1592,6224,13382,22,57,1090.095825,1910.925293,379.6344299,1473.945923,38.52667618,77.45949554,0.937398778,0.636440537,1.719146978,0.101884287,0.570454444
782,2339743_Root1_image2_1_2021-11-14-12-23-22,33484,2433858,1187011,2720201.5,0.028208669,0.894734453,7434.951008,10062.07504,1595,1978,1348,1807,11215,14443,21,42,1607.27124,1921.608887,1508.829834,1624.232788,66.59975433,86.23092651,0.344592244,0.534376931,1.375758158,0.487707582,0.83641955
783,2339743_Root1_image3_1_2021-11-14-12-23-58,NA,1969413,NA,2017462,NA,0.976183442,NA,6022.287905,NA,1762,NA,1447,NA,12247,NA,64,NA,1782.448364,NA,1418.393433,NA,82.97130585,NA,0.605617765,NA,NA,NA
784,2339743_Root2_image1_1_2021-11-14-12-24-38,4861,2487988,5121.5,2534313,0.949135995,0.981720885,332.5929267,6811.75803,116,2045,79,1622,913,14250,15,73,129.36026,1966.328979,52.21063232,1615.555054,116.0682144,86.64868164,0.914932704,0.570050371,0.195378756,0.002058491,0.065787699
785,2339743_Root2_image2_1_2021-11-14-12-25-03,6855,2206580,671861.5,2305834.5,0.010202996,0.956955063,4328.233818,7048.07679,1528,1862,828,1698,9393,13139,19,52,1543.707886,1834.917358,1173.991089,1556.672607,67.0414505,84.47556305,0.64933699,0.529417938,0.310661748,0.304480916,0.841295592
786,2339743_Root2_image3_1_2021-11-14-12-25-30,5530,1330894,48253,1416516,0.114604273,0.939554513,1519.657662,6783.157963,189,1422,434,1275,3029,10534,17,54,583.7341919,1446.070068,294.5411072,1162.044434,66.87416077,117.1381149,0.863364433,0.595186072,0.415510176,0.03625608,0.403669369
787,2339743_Root3_image1_1_2021-11-14-12-26-01,1513,1612785,1688,1633115,0.896327014,0.987551397,172.7106769,5039.143682,41,1476,59,1447,420,10289,12,66,57.210186,1462.584961,37.98664474,1404.404785,179.2467499,46.53934479,0.747746833,0.279241191,0.093812876,0.001046637,0.039115804
788,2339743_Root3_image2_1_2021-11-14-12-26-24,42527,2202447,230436.5,2228126.5,0.184549757,0.988474846,3107.223094,6018.10414,1006,1736,449,1599,6914,11808,28,85,2228.122559,1736.878418,646.2081909,1617.057861,0,71.98154449,0.957019485,0.364983853,1.93089777,0.104627489,1.282831622
789,2339743_Root3_image3_1_2021-11-14-12-26-51,NA,1391134,NA,1429688,NA,0.973033277,NA,5345.039001,NA,1465,NA,1205,NA,10207,NA,50,NA,1464.146118,NA,1221.838379,NA,89.90501404,NA,0.550999206,NA,NA,NA
790,2339744_Root1_image1_1_2021-11-14-12-27-30,74692,1204173,216373.5,1370620.5,0.345199389,0.878560477,4324.535712,7980.534722,603,1376,819,1260,6744,10063,26,52,882.3023682,1383.508667,317.2325745,1152.875244,32.8865509,91.80437469,0.93312549,0.552823801,6.202763224,0.179686391,0.637728111
791,2339744_Root1_image2_1_2021-11-14-12-27-56,8089,1305150,145106,2230708,0.055745455,0.585083301,2764.159657,12171.5211,1027,1880,210,1583,7179,13515,23,60,1084.706787,1806.915894,587.4335327,1436.583862,70.04273224,108.7225876,0.840662263,0.606547246,0.619775505,0.111179558,0.600308399
792,2339744_Root1_image3_1_2021-11-14-12-28-22,42475,1919278,771206,2207154,0.055076076,0.869571403,7806.888805,8517.50232,1258,1751,1265,1756,10343,13078,17,55,1798.258423,1805.924316,1151.502808,1460.292847,177.1629791,126.985054,0.7680888,0.588341687,2.213071791,0.401820893,0.995755141
793,2339744_Root2_image1_1_2021-11-14-12-28-42,176998,1228787,652814,1277242,0.271130827,0.962062788,8513.671027,5187.964969,905,1273,918,1282,6376,9342,26,53,898.5517578,1288.547241,790.2919922,1215.887695,119.8812485,49.32094955,0.475866551,0.331055548,14.4042865,0.531267014,0.69733707
794,2339744_Root2_image2_1_2021-11-14-12-29-14,136190,1467741,335955,1805991.5,0.405381673,0.812706483,6249.074641,9325.444656,808,1512,622,1520,5643,10889,33,65,683.4735718,1487.815918,535.3740845,1408.362183,91.15519714,132.4764404,0.62162685,0.322418974,9.278885035,0.228892563,0.459380467
795,2339744_Root2_image3_1_2021-11-14-12-29-45,405513,4352297,4772978.5,6557461.5,0.084960156,0.663716745,58661.5555,27913.83967,2801,2899,2303,2448,19215,24502,22,16,2399.29541,2876.799805,2308.361572,2573.557617,136.5912476,121.3473969,0.27269768,0.446886939,9.317218012,1.096657351,0.834015424
796,2339744_Root3_image1_1_2021-11-14-12-30-21,14818,1388659,140057,1549132,0.105799782,0.896411022,3222.339749,6848.760118,1229,1472,587,1317,8915,10366,13,62,1208.27417,1523.734863,619.5855713,1191.921387,0,90.04115295,0.858516714,0.62298129,1.067072622,0.100857734,0.792968776
797,2339744_Root3_image2_1_2021-11-14-12-30-40,48872,1616308,193651,1699301.5,0.252371534,0.951160227,3097.387012,6760.576352,308,1616,1019,1393,6893,11303,27,61,934.0032959,1537.074585,348.7835083,1331.182129,5.503041267,76.94021606,0.92765894,0.499958878,3.02368113,0.119810704,0.607649951
798,2339744_Root3_image3_1_2021-11-14-12-30-57,137873,728890,408777,805570,0.337281696,0.904812741,4999.055467,4923.722328,583,1062,841,968,5554,7740,25,60,768.8809204,1063.258301,617.9989624,886.8226929,178.7135162,54.43532181,0.594947982,0.551671644,18.91547421,0.560821249,0.723136532
799,2339745_Root1_image1_1_2021-11-14-12-31-37,18254,1078180,271470.5,1212867.5,0.067241192,0.888951184,4120.079972,6706.06965,746,1318,872,1205,7160,9138,22,54,919.0249634,1215.771118,907.7174683,1179.582397,39.94834137,13.31664753,0.156384806,0.242169587,1.693038268,0.25178588,0.755919391
800,2339745_Root1_image2_1_2021-11-14-12-32-15,18936,1303644,131768,1422059.5,0.143707122,0.916729574,2934.035146,6330.06251,320,1363,867,1350,5801,9282,24,76,847.0619507,1335.75293,224.4932251,1278.897949,168.1927795,173.8915405,0.964241336,0.288645623,1.452543793,0.101076674,0.634145681
801,2339745_Root1_image3_1_2021-11-14-12-32-40,9605,841394,31633.5,917217.5,0.303633806,0.91733313,1474.882101,5566.619735,208,1164,248,1094,1546,8944,14,39,249.7908936,1255.893433,214.3759766,888.805481,51.36274719,129.4099884,0.513279102,0.706505329,1.141557938,0.037596536,0.198894976
802,2339745_Root2_image1_1_2021-11-14-12-33-11,98002,1988836,2242177,3578076.5,0.043708414,0.555839429,22601.82222,25525.09153,1845,2367,1946,2405,13929,20027,26,29,1991.939697,2489.241455,1237.390747,1367.084106,133.5950623,140.2296753,0.783652938,0.835692875,4.927605896,1.127381544,0.800219558
803,2339745_Root2_image2_1_2021-11-14-12-33-40,302985,1120195,622753.5,1144097,0.486524765,0.979108415,9006.450776,4410.536475,866,1208,1024,1260,6956,9011,35,58,952.6164551,1238.115356,776.3186646,1156.913208,136.0812073,155.2271423,0.579555062,0.356186946,27.04752298,0.555933119,0.76940848
804,2339745_Root2_image3_1_2021-11-14-12-34-09,58941,880863,334064,1093820,0.176436252,0.805308917,4051.806839,7734.215961,496,1271,962,1248,6685,8614,24,61,920.8979492,1207.491333,474.0297241,1007.007568,179.7813416,126.1394806,0.857341955,0.551814765,6.691278894,0.379246262,0.762653879
805,2339745_Root3_image1_1_2021-11-14-12-34-35,88300,1087336,351105,1118296,0.251491719,0.972315022,7142.299797,4724.009563,795,1202,672,1172,4632,8960,22,55,887.1958618,1254.69397,627.8839722,1100.653076,49.64362335,120.9494324,0.706495608,0.480073416,8.120764879,0.322903868,0.707101399
806,2339745_Root3_image2_1_2021-11-14-12-35-14,220363,3149699,2713388,6060249.5,0.081213229,0.519730912,40518.34716,39282.76038,2847,2985,1658,2448,18826,21883,19,15,2386.26709,2784.592529,1114.196045,1984.242188,104.6508255,117.6032715,0.884299513,0.701591872,6.996319331,0.861475335,0.856953779
807,2339745_Root3_image3_1_2021-11-14-12-35-33,134178,985613,560611.5,1027988.5,0.239342218,0.958778235,9570.247532,5079.933443,761,1148,965,1213,6701,8662,17,58,874.9403076,1258.141602,646.5447998,986.8921509,164.1298523,135.748291,0.673750666,0.620249393,13.61365972,0.56879475,0.695422762
808,2339747_Root1_image1_1_2021-11-14-12-36-13,54807,1292228,389947.5,1339010,0.140549689,0.965062247,5259.989701,5101.916198,821,1334,865,1270,5811,9348,19,54,1491.435547,1368.273682,575.0021362,1201.191772,44.32852936,53.46235275,0.922692783,0.478865041,4.241279403,0.301763698,1.090012595
809,2339747_Root1_image2_1_2021-11-14-12-36-44,NA,1446343,NA,1490093,NA,0.970639416,NA,5209.379182,NA,1441,NA,1334,NA,10045,NA,69,NA,1419.801392,NA,1300.456543,NA,89.65763092,NA,0.401309356,NA,NA,NA
810,2339747_Root1_image3_1_2021-11-14-12-37-14,10530,1194653,19159.5,1297688.5,0.549596806,0.920600745,1059.327989,5516.51923,211,1302,126,1388,1238,10488,16,58,182.7470856,1455.055664,121.1318207,1086.059082,83.56365967,135.0489349,0.748762314,0.665493322,0.881427494,0.016037711,0.125594567
811,2339749_Root1_image1_1_2021-11-14-12-37-56,112062,2255235,1572558,2581572,0.071260965,0.873589813,16743.37603,11295.81812,1628,1920,1525,1894,11180,13366,23,36,1431.549683,1821.624878,1320.699219,1675.959473,98.91506195,69.79176331,0.385839056,0.391835121,4.968972191,0.6972923,0.785864148
812,2339749_Root1_image2_1_2021-11-14-12-38-23,15782,2476235,18541.5,2555681,0.851171696,0.968913961,833.7442904,7273.73068,221,2002,288,1768,2457,13728,19,59,354.2543945,1971.218384,61.27251816,1616.035889,36.51752853,69.38067627,0.984928513,0.572627389,0.63733854,0.007487779,0.179713419
813,2339749_Root1_image3_1_2021-11-14-12-38-40,22642,1664146,143044.5,1941559.5,0.158286407,0.857118208,2923.979485,7690.757153,580,1579,559,1741,4352,12694,14,48,627.4692383,1706.668579,301.4499207,1373.666992,130.2981873,147.6412048,0.87703755,0.59343475,1.360577738,0.085956701,0.367657345
814,2339749_Root2_image1_1_2021-11-14-12-39-50,36453,1496430,627834,1652140,0.058061526,0.905752539,7180.789978,8689.166314,1023,1470,990,1508,6980,10477,20,57,1104.995605,1444.067139,749.541687,1322.083862,125.2109833,80.45852661,0.734765722,0.402254308,2.435997674,0.41955454,0.765196836
815,2339749_Root2_image2_1_2021-11-14-12-40-12,NA,1287876,NA,1509636.5,NA,0.85310338,NA,8033.584369,NA,1623,NA,1361,NA,11850,NA,38,NA,1652.886841,NA,1102.76001,NA,123.1510162,NA,0.744903597,NA,NA,NA
816,2339749_Root2_image3_1_2021-11-14-12-40-52,NA,1457267,NA,1476321.5,NA,0.987093258,NA,4831.621823,NA,1390,NA,1359,NA,9397,NA,75,NA,1428.528442,NA,1299.466309,NA,124.4406433,NA,0.415367291,NA,NA,NA
817,2339750_Root1_image1_1_2021-11-14-12-42-07,133591,1476004,722722.5,1544622.5,0.184844114,0.955575877,9455.119293,5851.057457,1016,1379,1186,1553,8570,10935,23,68,1109.7771,1592.062622,749.7444458,1234.69458,147.7815857,161.5687256,0.737285672,0.631308975,9.050856231,0.489648063,0.697068749
818,2339750_Root1_image2_1_2021-11-14-12-42-25,175255,1614872,962267.5,1660649,0.182127111,0.972434271,12527.3896,5739.275713,1221,1508,1103,1411,8076,10721,34,88,1209.999268,1477.718994,906.6372681,1394.515747,64.56960297,60.68655396,0.662244905,0.330817326,10.85256293,0.595878497,0.818829069
819,2339750_Root1_image3_1_2021-11-14-12-42-45,92307,1037087,672546,1051349.5,0.137250091,0.986434102,7879.579087,4086.335464,1099,1246,781,1077,7547,9025,38,85,1019.429871,1251.882446,786.4348145,1059.993896,116.9679718,103.9771805,0.636295132,0.53203877,8.900603325,0.648495256,0.814317569
820,2339750_Root2_image1_1_2021-11-14-12-43-33,112543,1887644,776064.5,1910848.5,0.145017586,0.987856442,8990.060453,5421.736609,1280,1587,923,1525,8507,11348,30,79,1220.115479,1601.921875,892.9796753,1505.676636,124.4110489,65.26917267,0.681432165,0.341397824,5.96208819,0.411128634,0.761657293
821,2339750_Root2_image2_1_2021-11-14-12-43-59,29543,1088138,557004.5,1106099.5,0.053039069,0.983761407,5105.452134,4370.328324,849,1228,1025,1154,7425,8799,29,67,1039.079834,1221.555298,867.5346069,1131.230225,53.20037842,74.19987488,0.550391657,0.377382884,2.715004898,0.511887739,0.850620382
822,2339750_Root2_image3_1_2021-11-14-12-44-26,82145,685316,141104.5,706992,0.582157196,0.96934053,2650.299763,3651.083595,483,909,384,975,3308,6914,31,54,415.8428345,978.0723877,391.1002197,888.6218262,110.5480042,21.86513901,0.339793462,0.417789122,11.98644129,0.205896988,0.425165703
823,2339750_Root3_image1_1_2021-11-14-12-44-48,241324,2060198,910893.5,2078220.5,0.264931081,0.991327917,8913.086283,5651.99353,1342,1683,1202,1622,10409,11879,28,85,1382.467651,1641.349854,851.8904419,1604.403198,47.34088516,109.9962082,0.787581863,0.210981386,11.71363141,0.442138814,0.842274819
824,2339750_Root3_image2_1_2021-11-14-12-45-14,57385,1466872,194186.5,1485861,0.295514879,0.987220204,3287.64186,4956.970021,430,1320,687,1461,5013,10200,33,75,645.5675659,1470.151489,436.9901123,1270.247925,9.053039551,155.288208,0.736067259,0.503448573,3.912065947,0.132381353,0.439116357
825,2339750_Root3_image3_1_2021-11-14-12-45-44,45513,1503957,342241,1582089,0.132985236,0.950614662,4825.774099,6080.506161,742,1394,904,1445,6370,10203,30,85,885.7160645,1504.566284,537.210144,1269.902344,148.1775665,29.27202225,0.795063375,0.536292549,3.02621684,0.227560362,0.588685307
826,2339750_Root4_image1_1_2021-11-14-12-46-07,21631,1278487,362161.5,1299397.5,0.059727497,0.983907542,3406.68644,5009.292958,851,1238,788,1337,5887,9397,23,105,26197.1582,1310.019653,3052.456055,1235.93689,49.225811,16.66347694,0.99318851,0.331517356,1.691921779,0.28327351,19.99753068
827,2339750_Root4_image2_1_2021-11-14-12-46-36,394198,3677740,3839354,5613053.5,0.102673002,0.655211998,59763.96698,30152.67224,2642,2984,1880,2336,18858,24260,20,28,2241.376709,2823.1875,1698.658081,2054.800049,118.2080765,117.4814758,0.652412897,0.685757795,10.71848472,1.043943835,0.793917056
828,2339750_Root4_image3_1_2021-11-14-12-47-13,NA,566376,NA,596172,NA,0.950021135,NA,3954.89269,NA,870,NA,888,NA,6390,NA,54,NA,896.8464966,NA,800.4376831,NA,11.7800703,NA,0.451042572,NA,NA,NA
829,2339750_Root5_image1_1_2021-11-14-12-47-51,39450,1128621,328622,1147284.5,0.120046741,0.983732457,5346.38282,4456.009563,809,1254,604,1154,5186,8735,20,70,713.2381592,1254.017456,674.7700195,1146.032471,163.9878387,98.8764801,0.3239754,0.405964673,3.495416087,0.291171261,0.568762545
830,2339750_Root5_image2_1_2021-11-14-12-48-41,38416,1142387,153063.5,1343939,0.250980802,0.850028908,3630.399794,8397.851395,547,1449,391,1215,3939,9768,20,41,526.6547241,1379.485229,367.3580627,1100.096069,77.08418274,75.54768372,0.716554484,0.603360531,3.362783365,0.133985681,0.381776269
831,2339750_Root5_image3_1_2021-11-14-12-49-08,52655,1565835,787740,1657868,0.066843121,0.944487136,7575.23996,7642.953988,1069,1548,1045,1387,8001,10039,28,44,1322.86377,1545.750977,1030.697632,1279.657471,161.3927765,113.4255753,0.62684849,0.560942348,3.362742562,0.503079826,0.855806524
832,2339751_Root1_image1_1_2021-11-14-12-50-08,15060,1913703,149548,1966616.5,0.100703453,0.973094144,2615.000276,6601.584369,580,1596,854,1549,6904,11325,26,74,899.8436279,1685.453125,569.9442139,1436.687988,154.2248688,57.69640732,0.773839781,0.522882785,0.78695597,0.078145877,0.533888255
833,2339751_Root1_image2_1_2021-11-14-12-50-30,14143,2516505,276520.5,2585886,0.051146298,0.973169351,3780.359092,7163.238258,839,2050,834,1651,5713,14243,16,74,1397.766602,2038.845215,1210.184814,1572.997559,21.6110096,102.619751,0.500392076,0.636212386,0.562009613,0.109882754,0.685567787
834,2339751_Root1_image3_1_2021-11-14-12-50-47,12848,1136750,49208,1196931,0.261095757,0.949720577,1588.115752,5407.590297,269,1315,257,1166,2017,9342,24,40,325.0069275,1282.621582,244.6170349,1124.272339,7.263216496,99.24806213,0.658418813,0.481324455,1.130239718,0.043288322,0.253392686
835,2339751_Root2_image1_1_2021-11-14-12-51-34,14078,1654244,23755,1675042,0.59263313,0.987583595,1196.011316,5151.628963,299,1498,381,1417,2981,10988,18,71,430.3881226,1494.527954,59.39383698,1410.265503,37.58987045,67.28608704,0.99043214,0.331032497,0.851023186,0.014360034,0.28797596
836,2339751_Root2_image2_1_2021-11-14-12-51-58,42679,1328127,168430.5,1441001,0.253392349,0.921669728,5179.711533,7429.245399,434,1464,732,1289,5184,10373,15,56,675.5219727,1347.716919,319.1356201,1234.5177,11.09090614,94.18047333,0.881369167,0.401163013,3.213472808,0.126818068,0.501234319
837,2339751_Root2_image3_1_2021-11-14-12-52-26,NA,1048569,NA,1078667,NA,0.972097042,NA,4707.205521,NA,1291,NA,1064,NA,8879,NA,55,NA,1278.498779,NA,1050.594727,NA,77.88043213,NA,0.569861305,NA,NA,NA
838,2339751_Root3_image1_1_2021-11-14-12-53-18,NA,915246,NA,960511.5,NA,0.952873547,NA,4464.438934,NA,1137,NA,1106,NA,7829,NA,60,NA,1118.018311,NA,1051.041504,NA,41.53245544,NA,0.340917321,NA,NA,NA
839,2339751_Root3_image2_1_2021-11-14-12-53-51,2526,1213552,3266,1244657,0.773423148,0.975009179,337.078208,4868.207609,135,1294,66,1242,965,9025,14,58,162.6907654,1269.42627,24.8042469,1217.581787,70.40409851,57.25316238,0.988309251,0.282867066,0.208149301,0.002691273,0.128160862
840,2339751_Root3_image3_1_2021-11-14-12-54-23,NA,858022,NA,870345.5,NA,0.985840681,NA,3953.517142,NA,1064,NA,1034,NA,7132,NA,69,NA,1054.925659,NA,1027.201172,NA,136.7335663,NA,0.22775268,NA,NA,NA
841,2339751_Root4_image1_1_2021-11-14-12-54-45,4273,1756112,19104,1861536.5,0.223670436,0.943366944,780.327655,7600.610842,234,1682,116,1483,1479,11767,16,53,214.6462402,1591.431641,140.7816162,1434.33313,86.24382019,76.07389069,0.754867437,0.433227111,0.24332161,0.010878577,0.134876192
842,2339751_Root4_image2_1_2021-11-14-12-55-20,53503,1574263,165316,1593743.5,0.323640785,0.987776891,4060.89677,5279.237047,892,1421,612,1408,6875,10164,23,74,878.6659546,1526.200806,282.5010071,1312.631348,56.01378632,124.156929,0.946905752,0.510185078,3.398606205,0.105011678,0.575721066
843,2339751_Root4_image3_1_2021-11-14-12-55-41,10461,1670811,13637,1679492,0.767104202,0.994831175,663.8549002,4955.660489,247,1571,128,1392,1699,11152,22,96,253.7865753,1551.268677,69.98991394,1375.369629,67.14025116,90.48756409,0.961220045,0.462518648,0.626103132,0.008161905,0.163599368
844,2339751_Root5_image1_1_2021-11-14-12-56-22,NA,2327897,NA,2349186.5,NA,0.990937501,NA,5926.444321,NA,1750,NA,1751,NA,13176,NA,77,NA,1816.428833,NA,1635.113892,NA,133.6553497,NA,0.435516925,NA,NA,NA
845,2339751_Root5_image2_1_2021-11-14-12-56-49,NA,1528492,NA,1544994.5,NA,0.989318732,NA,4793.670593,NA,1442,NA,1370,NA,10265,NA,76,NA,1430.939209,NA,1361.032227,NA,88.97917938,NA,0.308741194,NA,NA,NA
846,2339751_Root5_image3_1_2021-11-14-12-57-19,NA,866121,NA,873950,NA,0.991041822,NA,3627.960793,NA,1124,NA,988,NA,7851,NA,83,NA,1110.807617,NA,994.1735229,NA,86.11540222,NA,0.446064864,NA,NA,NA
847,2339752_Root1_image1_1_2021-11-13-03-51-09,19776,2315430,1246764,3980490,0.015861863,0.581694716,6689.955152,21927.93182,1310,2197,2078,2448,11931,19053,20,34,4823.543457,2282.534912,2359.42749,1793.146851,80.64276886,151.9606934,0.8722007,0.618741705,0.854096215,0.538458947,2.113239728
848,2339752_Root1_image2_1_2021-11-13-03-51-24,2671,1320677,3277,1529688,0.815074764,0.86336364,273.0365778,6868.964092,73,1356,74,1455,562,9477,20,65,79.49410248,1430.702759,52.45889664,1276.919189,42.81127548,161.2261047,0.75134528,0.451023911,0.202244758,0.002481303,0.055562976
849,2339752_Root1_image3_1_2021-11-13-03-51-42,9732,1741794,45198.5,1862086,0.21531688,0.935399332,1836.807737,6894.672681,164,1521,465,1724,3080,12414,14,49,398.7524414,1646.480957,188.4727631,1395.49231,3.840052843,35.04824829,0.881246978,0.5306987,0.558734271,0.025949395,0.242184666
850,2339752_Root2_image1_1_2021-11-13-03-51-57,9848,1592668,13243.5,1704221.5,0.743610073,0.93454284,543.6467495,6053.216838,155,1567,135,1394,1108,11119,20,47,148.3851318,1498.853394,112.6726685,1379.750854,61.20310211,91.19297028,0.650710559,0.390654054,0.618333513,0.008315292,0.098999097
851,2339752_Root2_image2_1_2021-11-13-03-52-08,12164,1148924,14406,1230700,0.844370401,0.933553262,644.4406867,5826.280765,238,1184,140,1247,1850,8953,20,62,263.3339844,1251.723267,69.56894684,1199.035522,60.48838806,34.59361649,0.964471964,0.287075918,1.058729733,0.012538688,0.210377159
852,2339752_Root2_image3_1_2021-11-13-03-52-26,NA,912872,NA,966514.5,NA,0.944499022,NA,4546.117209,NA,1043,NA,1328,NA,9359,NA,66,NA,1195.457031,NA,1015.611328,NA,3.95547533,NA,0.527493542,NA,NA,NA
853,2339752_Root3_image1_1_2021-11-13-03-52-49,NA,1687133,NA,1972160.5,NA,0.855474491,NA,7015.868639,NA,1778,NA,1667,NA,14494,NA,61,NA,1945.914795,NA,1321.5802,NA,128.2768097,NA,0.733993722,NA,NA,NA
