,Image.ID,area_necrosis,area_total_cross_section,convex_hull_area_necrosis,convex_hull_area_total_cross_section,solidity_necrosis,solidity_total_cross_section,perimeter_necrosis,perimeter_total_cross_section,width_necrosis,width_total_cross_section,height_necrosis,height_total_cross_section,longest_path_necrosis,longest_path_total_cross_section,convex_hull_vertices_necrosis,convex_hull_vertices_total_cross_section,ellipse_major_axis_necrosis,ellipse_major_axis_total_cross_section,ellipse_minor_axis_necrosis,ellipse_minor_axis_total_cross_section,ellipse_angle_necrosis,ellipse_angle_total_cross_section,ellipse_eccentricity_necrosis,ellipse_eccentricity_total_cross_section,percent_necrosis,necrotic_area_fraction,necrotic_width_fraction
46,C2_Serere_GWAS_CET_2019_100_5_Root4_image1_1_2020-11-14-08-35-28,119473,881705,133019,888865,0.898164924,0.991944784,1687.190029,3638.487704,428,1151,430,977,3258,8201,39,77,428.5414429,1159.157593,392.8016968,968.628418,120.5327454,100.2034225,0.399802238,0.549290684,13.55022371,0.150865652,0.36970076
47,C2_Serere_GWAS_CET_2019_100_5_Root4_image2_1_2020-11-14-08-35-42,53114,678025,108961,761764,0.487458816,0.890072253,3995.050886,4411.600402,408,876,362,1190,2996,8349,38,52,408.9934692,1140.022095,281.3923645,852.2372437,119.1332703,18.33566284,0.725699426,0.664191987,7.833634453,0.160703514,0.358759248
48,C2_Serere_GWAS_CET_2019_100_5_Root4_image3_1_2020-11-14-08-35-58,NA,417995,NA,461278,NA,0.906167214,NA,3403.360726,NA,663,NA,853,NA,6262,NA,43,NA,835.5623779,NA,671.0314331,NA,163.7454834,NA,0.595858321,NA,NA,NA
49,C2_Serere_GWAS_CET_2019_101_4_Root1_image1_1_2020-11-14-08-31-34,79448,903847,204046.5,1184800.5,0.389362229,0.762868517,4082.308056,6730.509125,618,1108,575,1505,4326,11261,29,39,587.2022095,1508.881348,442.1766968,929.2883301,127.113472,167.9195099,0.657994337,0.787840759,8.78998326,0.225753363,0.389163939
50,C2_Serere_GWAS_CET_2019_101_4_Root1_image2_1_2020-11-14-08-31-55,NA,487533,NA,945380.5,NA,0.515700292,NA,6330.673061,NA,922,NA,1640,NA,11738,NA,39,NA,1737.081299,NA,714.3477173,NA,162.1507263,NA,0.911529597,NA,NA,NA
51,C2_Serere_GWAS_CET_2019_101_4_Root1_image3_1_2020-11-14-08-32-26,25516,1094994,69579.5,1724073.5,0.366717208,0.635120254,2201.761058,13292.24389,313,1825,327,1517,2217,12630,26,32,326.9653931,1603.212036,288.1773682,1216.607056,103.7282867,59.522789,0.472427319,0.651258464,2.330241079,0.063543271,0.203943949
52,C2_Serere_GWAS_CET_2019_102_3_Root1_image1_1_2020-11-14-08-35-27,NA,466012,NA,1053552,NA,0.442324631,NA,6839.961525,NA,1803,NA,932,NA,13129,NA,53,NA,1857.086182,NA,752.3185425,NA,104.4304962,NA,0.914269298,NA,NA,NA
53,C2_Serere_GWAS_CET_2019_102_3_Root1_image2_1_2020-11-14-08-35-47,NA,523706,NA,529558,NA,0.988949275,NA,2839.118085,NA,796,NA,857,NA,5901,NA,80,NA,850.6196289,NA,785.7390747,NA,171.7650299,NA,0.383054996,NA,NA,NA
54,C2_Serere_GWAS_CET_2019_102_3_Root1_image3_1_2020-11-14-08-36-17,3807,1100847,16731.5,2451342.5,0.227534889,0.449079229,973.1686085,16045.19237,422,2709,129,1576,2295,15764,19,38,432.0415039,2482.979248,125.7899323,1406.292236,73.20218658,103.9255219,0.956676677,0.824149078,0.345824624,0.015198752,0.174001254
55,C2_Serere_GWAS_CET_2019_102_9_Root1_image1_1_2020-11-14-08-37-47,NA,343264,NA,346437.5,NA,0.990839618,NA,2292.091612,NA,678,NA,658,NA,4672,NA,73,NA,668.9718628,NA,652.7997437,NA,85.74977875,NA,0.218551516,NA,NA,NA
