"","germplasmName","SN","CHVN","EAN","EEN","NECRO","NAF","NWF","CBSDs3","CBSDs6","CBSDs12","observationUnitName"
"114","UG16F192P001",0.00571495467909693,0.0040687048101129,-0.740818201014989,0.00648198160911862,-0.255740257482991,-0.139778675883522,-0.0568099560334333,-0.182381168602286,-0.14086990401061,0.0714150930056085,"C2_GS_2018_5031"
"115","UG16F192P004",0.00290921885085787,-0.00100710249224471,0.0743021892081049,-0.0126602863176743,-0.0507850397005254,0.00456091859368232,-0.00925409074199048,0.0264236029225832,-0.0481738857431952,-0.266636709755457,"C2_GS_2018_5034"
"116","UG16F193P004",0.000429266950605566,-0.0097409822812682,0.0407520378375218,-0.00165012658423882,0.129848682513596,0.112028790098937,-0.0171448017812883,-0.179781908943348,-0.0299578707024386,-0.293760760182563,"C2_GS_2018_5044"
"117","UG16F194P001",-0.00192563946935581,-0.00577841818707991,-0.0683703113763785,0.010388116228492,-0.269351815822937,-0.0731455461666716,-0.061738473411213,-0.179623101529982,-0.0234077726363235,-0.061593114507381,"C2_GS_2018_5051"
"118","UG16F195P005",0.0210773577255064,-0.00912714650105554,-0.103835433191825,-0.000996548369331959,0.230902156247479,-0.00409733155849265,-0.050664859815358,-0.176266867222762,-0.284487211955165,-0.454214057252929,"C2_GS_2018_5075"
"119","UG16F196P002",-0.00884734243298202,-0.00167354050335746,0.374509942203408,-0.00405765099576747,0.118557532502796,0.120610036524296,0.0516206871242638,-0.176327221664277,-0.284588835652016,0.512061336511095,"C2_GS_2018_5092"
"120","UG16F197P002",-0.00735125570229899,0.00837898644881248,1.23652355848194,0.00689534451579372,-0.354637995439617,-0.0593542707155167,0.0320405050852557,-0.198169054288473,-0.303257618829723,-0.440114727181165,"C2_GS_2018_5102"
"121","UG16F198P002",-0.0120575804004831,-0.0028832674985839,-0.079184999031471,0.0160021570318714,0.154910705833252,0.126655003813188,0.0632639189229631,0.0892465213462915,0.37400464118101,0.486068215349005,"C2_GS_2018_5112"
"122","UG16F199P001",0.00144452753762115,-0.00679289632452617,-0.468146603629353,0.0101616866371674,-0.0835424325307645,-0.0288775601581463,-0.0186365027755627,-0.108075642510075,-0.090711047496422,-0.314492640632994,"C2_GS_2018_5121"
"123","UG16F200P001",-0.0125690373472183,-0.011017201251825,1.15209493428492,0.0180762348831652,0.103694796359117,0.0769601601207432,0.0568214531832968,-0.186143166394754,0.28368724454896,-0.336733757854377,"C2_GS_2018_5131"
"124","UG16F202P002",0.00310305413800438,0.0125290281021758,0.962073840879679,-0.0256572218131066,0.408243159478005,0.209219136906511,-0.019660528241592,-0.155237257751399,-0.290808868337139,-0.418455815904558,"C2_GS_2018_5152"
"125","UG16F202P004",0.00323393289559705,-0.016463422748886,-0.115907010988573,0.00284013650223402,-0.416740462786865,-0.279597060183496,-0.0984444884150716,-0.190951382894884,-0.0412288370005881,-0.427809759612843,"C2_GS_2018_5154"
"126","UG16F205P001",-0.00105385201641494,-0.00693878614456841,-0.0240631969087101,0.00377610949772437,-0.308523964755942,-0.118258426395403,-0.0418218313824822,0.0114071184413137,0.280805297404274,-0.129437373950667,"C2_GS_2018_5181"
"127","UG16F207P002",0.0034273345647911,-0.0125304497800292,0.291851302189488,0.0139549548672383,-0.255410250607357,-0.158324580548539,-0.0877738455075209,-0.0895707389973874,0.371709264403664,-0.420579230284226,"C2_GS_2018_5202"
"128","UG16F207P005",-0.03627042028499,-0.0107617484622851,0.186836631976895,0.0323442838400637,0.0669870773518345,0.247487879663741,0.121591509215881,-0.207734017344629,-0.105229365434303,-0.481348950834836,"C2_GS_2018_5205"
"129","UG16F209P003",0.00077485795805851,-0.00173631627751147,-0.00186600051117048,0.00696308338583423,-0.282583364555703,-0.159784545439997,-0.0386806074838789,0.301690439946427,0.44497259678721,0.135471548360097,"C2_GS_2018_5223"
"130","UG16F210P001",-0.00129859194560929,-0.00831765321228239,1.83404587915709,0.0313747067465174,-0.267736107953823,-0.18779623074527,0.044291131255204,-0.281585574711261,-0.428977567927195,-0.137424336619965,"C2_GS_2018_5231"
"131","UG16F211P003",0.0027389215609673,-0.000773588674165234,0.918033687310254,0.0144624269534939,-0.221811901660802,-0.153671164651239,-0.0747506927215958,0.233160981839337,0.401886645622102,0.0320776077764915,"C2_GS_2018_5243"
"132","UG16F213P002",0.00660321823417053,-0.000248874964483945,-0.397263910462502,0.000107242834492048,-0.257595066376753,-0.210035384302872,-0.0549820356069902,0.323487158235027,0.417023931760872,-0.169046936693974,"C2_GS_2018_5262"
"133","UG16F214P006",-0.0150004099157101,0.0176339325659474,-0.390160887732718,-0.000495425918411937,0.363204811050184,0.257536457701219,0.069119867528763,0.093285937877322,-0.00265126627027661,0.550420483079492,"C2_GS_2018_4556"
"134","UG16F215P007",-0.0135378041840128,0.00209922323688265,-0.195972270590562,0.00120274865760753,0.00344768869732103,0.0618492153805631,0.0380176228616166,0.226485564580042,0.485560591123278,-0.0700113850357043,"C2_GS_2018_4577"
"135","UG16F216P006",0.00815575696793475,0.0249138722271065,-1.06720373812862,0.00605615195612165,-0.0116360777495585,-0.119378365708144,-0.035824121467774,0.0655540673203609,0.302679488729315,-0.17559326911644,"C2_GS_2018_4596"
"136","UG16F220P007",0.00226751350086055,0.0091573402036003,0.222289410888716,-0.00950569713642129,0.180999247086028,0.104356536408196,0.0507877502867053,0.182940849495019,-0.000173845823384117,0.150256782188158,"C2_GS_2018_4647"
"137","UG16F221P002",-0.00183576228763398,-0.00290779982134655,-0.0110405761539465,0.0026668768359807,-0.0101298561866898,-0.0057937053112152,0.0101318029650007,-0.152072446297422,-0.0582826980413058,0.330328284154801,"C2_GS_2018_4662"
"138","UG16F225P005",-0.0281755403421981,-0.000498199399132393,1.00196341876115,0.0117541108612856,0.353597932318295,0.388907544575223,0.151381031130291,0.325149689057697,-0.174281176395709,-0.278983761910049,"C2_GS_2018_4715"
"139","UG16F232P002",-0.0268291878922955,0.00484739976653225,0.483550812276032,0.0027977467018594,0.38733983484372,0.360355768984648,0.139759167330675,-0.150399825722876,-0.201863096203044,-0.147988377257627,"C2_GS_2018_4792"
"140","UG16F232P004",0.0168128968383762,-0.0290609799761945,-1.81814287921733,0.0140667639077927,-0.3619182479844,-0.40002115481941,-0.164612024699991,-0.155573128214247,-0.229538345562788,-0.373489810597311,"C2_GS_2018_4794"
"141","UG16F233P005",0.0167825207797906,0.0111318267876963,0.0408152044206304,-0.0192620567731499,0.14293245263441,-0.0367782269370154,-0.0356651089804831,0.325467205461343,-0.210492031397027,0.782391894166815,"C2_GS_2018_4805"
"142","UG16F237P005",-0.0191009182579914,0.0116151050978089,-0.194870239321344,0.00854034891109328,0.343499757289979,0.28788035933276,0.0636281406704242,-0.0826698777595994,-0.206749170259775,-0.337989877575629,"C2_GS_2018_4845"
"143","UG16F240P001",-0.00817752387471964,-0.00928615225926549,0.501279161726774,0.00118854851242063,-0.383606431970986,-0.147977648460903,-5.25246201565227e-05,-0.146924865726555,-0.178889980816083,-0.206938792314209,"C2_GS_2018_4871"
"144","UG16F290P015",-0.0293816156837436,0.0109453889475199,1.55477107888042,0.0149826375936356,-0.158575293139879,0.137832231531821,0.327986158496734,-0.115923748550586,-0.272302573643801,-0.325226017343798,"C2_GS_2018_15"
"145","UG16F290P061",-0.00796460468386101,-0.0185443324264512,-0.490930671356677,-0.0109818334172587,0.146084735807664,0.058473474195248,-0.00838515843765823,-0.106726227261259,-0.260206479103655,0.110689239420293,"C2_GS_2018_521"
"146","UG16F290P093",0.00311985313363953,0.0161664127782311,0.7227560594085,-0.00359221745700701,-0.12713624877126,-0.116591764711341,-0.0502766957127783,-0.117894058472988,-0.115109863591692,-0.0785530248745491,"C2_GS_2018_553"
"147","UG16F290P101",0.00980605553317432,0.00337471658117736,0.305924469922943,0.00132700774821064,0.109369351689306,-0.0305049202220637,-0.0254087520922892,-0.0481941712541039,-0.053299170006907,0.112570899139314,"C2_GS_2018_561"
"148","UG16F290P144",0.0155986510509645,-0.0203180015926381,-0.920923639405638,0.0188057315296771,0.16235481161616,-0.0167158552039206,0.00413110203994515,0.412299222050356,0.261227228313702,0.0431965485198318,"C2_GS_2018_664"
"149","UG16F290P173",-0.00253970907397329,0.00698327964100084,1.45526587027845,-0.00199666949223526,0.107642074850248,0.0621828900442249,0.0171875013949931,0.0443630928681943,-0.0806251430069038,0.241303526696153,"C2_GS_2018_693"
